Date,EPV
20160820:0356,0
20160820:0456,0
20160820:0556,0
20160820:0656,105.22
20160820:0756,113
20160820:0856,272.8
20160820:0956,190.95
20160820:1056,643.6
20160820:1156,222.08
20160820:1256,137.36
20160820:1356,176.86
20160820:1456,33.26
20160820:1556,173.64
20160820:1656,76.84
20160820:1756,20.19
20160820:1856,0
20160820:1956,0
20160820:2056,0
20160820:2156,0
20160820:2256,0
20160820:2356,0
20160821:0056,0
20160821:0156,0
20160821:0256,0
20160821:0356,0
20160821:0456,0
20160821:0556,25.7
20160821:0656,97.42
20160821:0756,228.67
20160821:0856,246.55
20160821:0956,329.57
20160821:1056,483.65
20160821:1156,827.5
20160821:1256,706.37
20160821:1356,554.54
20160821:1456,471.08
20160821:1556,114.66
20160821:1656,68.94
20160821:1756,16.85
20160821:1856,0
20160821:1956,0
20160821:2056,0
20160821:2156,0
20160821:2256,0
20160821:2356,0
20160822:0056,0
20160822:0156,0
20160822:0256,0
20160822:0356,0
20160822:0456,0
20160822:0556,14.63
20160822:0656,112.69
20160822:0756,144.15
20160822:0856,248.03
20160822:0956,204.12
20160822:1056,237.44
20160822:1156,192.54
20160822:1256,236.99
20160822:1356,110.26
20160822:1456,147.7
20160822:1556,75.74
20160822:1656,42.77
20160822:1756,16.91
20160822:1856,0.35
20160822:1956,0
20160822:2056,0
20160822:2156,0
20160822:2256,0
20160822:2356,0
20160823:0056,0
20160823:0156,0
20160823:0256,0
20160823:0356,0
20160823:0456,0
20160823:0556,33.49
20160823:0656,209.48
20160823:0756,408.09
20160823:0856,571.18
20160823:0956,685.57
20160823:1056,753.83
20160823:1156,768.92
20160823:1256,731.03
20160823:1356,642.86
20160823:1456,506
20160823:1556,327.78
20160823:1656,131.24
20160823:1756,32.64
20160823:1856,0
20160823:1956,0
20160823:2056,0
20160823:2156,0
20160823:2256,0
20160823:2356,0
20160824:0056,0
20160824:0156,0
20160824:0256,0
20160824:0356,0
20160824:0456,0
20160824:0556,31.46
20160824:0656,106.1
20160824:0756,406.26
20160824:0856,568.12
20160824:0956,680.67
20160824:1056,740.97
20160824:1156,751.32
20160824:1256,710.51
20160824:1356,620.75
20160824:1456,489.81
20160824:1556,213.45
20160824:1656,15.92
20160824:1756,13.13
20160824:1856,0
20160824:1956,0
20160824:2056,0
20160824:2156,0
20160824:2256,0
20160824:2356,0
20160825:0056,0
20160825:0156,0
20160825:0256,0
20160825:0356,0
20160825:0456,0
20160825:0556,0.36
20160825:0656,9.84
20160825:0756,291.81
20160825:0856,290.96
20160825:0956,412.7
20160825:1056,313.6
20160825:1156,663.85
20160825:1256,87.4
20160825:1356,116.47
20160825:1456,10.42
20160825:1556,105.8
20160825:1656,110.48
20160825:1756,23.19
20160825:1856,0
20160825:1956,0
20160825:2056,0
20160825:2156,0
20160825:2256,0
20160825:2356,0
20160826:0056,0
20160826:0156,0
20160826:0256,0
20160826:0356,0
20160826:0456,0
20160826:0556,32.29
20160826:0656,215.71
20160826:0756,429.41
20160826:0856,598.31
20160826:0956,715.66
20160826:1056,780.74
20160826:1156,794.48
20160826:1256,755.33
20160826:1356,662.44
20160826:1456,522.64
20160826:1556,338.47
20160826:1656,132.84
20160826:1756,24.11
20160826:1856,0
20160826:1956,0
20160826:2056,0
20160826:2156,0
20160826:2256,0
20160826:2356,0
20160827:0056,0
20160827:0156,0
20160827:0256,0
20160827:0356,0
20160827:0456,0
20160827:0556,0
20160827:0656,77.51
20160827:0756,60
20160827:0856,193.77
20160827:0956,287.89
20160827:1056,16.69
20160827:1156,163.44
20160827:1256,98.07
20160827:1356,14.34
20160827:1456,41.69
20160827:1556,5.66
20160827:1656,122.49
20160827:1756,21.99
20160827:1856,0
20160827:1956,0
20160827:2056,0
20160827:2156,0
20160827:2256,0
20160827:2356,0
20160828:0056,0
20160828:0156,0
20160828:0256,0
20160828:0356,0
20160828:0456,0
20160828:0556,21.1
20160828:0656,14.84
20160828:0756,264.66
20160828:0856,137.98
20160828:0956,128.49
20160828:1056,250.01
20160828:1156,434.41
20160828:1256,720.08
20160828:1356,596.62
20160828:1456,378.46
20160828:1556,281.5
20160828:1656,124.22
20160828:1756,26.88
20160828:1856,0
20160828:1956,0
20160828:2056,0
20160828:2156,0
20160828:2256,0
20160828:2356,0
20160829:0056,0
20160829:0156,0
20160829:0256,0
20160829:0356,0
20160829:0456,0
20160829:0556,27.71
20160829:0656,26.28
20160829:0756,126.55
20160829:0856,314.74
20160829:0956,452.16
20160829:1056,669.49
20160829:1156,784
20160829:1256,743.86
20160829:1356,650.96
20160829:1456,510.52
20160829:1556,326.54
20160829:1656,122.17
20160829:1756,20.98
20160829:1856,0
20160829:1956,0
20160829:2056,0
20160829:2156,0
20160829:2256,0
20160829:2356,0
20160830:0056,0
20160830:0156,0
20160830:0256,0
20160830:0356,0
20160830:0456,0
20160830:0556,23.14
20160830:0656,205.81
20160830:0756,411.46
20160830:0856,575.78
20160830:0956,687.85
20160830:1056,754.42
20160830:1156,768.62
20160830:1256,730.13
20160830:1356,638.69
20160830:1456,414.19
20160830:1556,280.66
20160830:1656,106.59
20160830:1756,19.96
20160830:1856,0
20160830:1956,0
20160830:2056,0
20160830:2156,0
20160830:2256,0
20160830:2356,0
20160831:0056,0
20160831:0156,0
20160831:0256,0
20160831:0356,0
20160831:0456,0
20160831:0556,6.01
20160831:0656,95.46
20160831:0756,245.8
20160831:0856,575.81
20160831:0956,265.59
20160831:1056,346.81
20160831:1156,234.01
20160831:1256,122.93
20160831:1356,240.7
20160831:1456,161.59
20160831:1556,60.56
20160831:1656,119.36
20160831:1756,19.4
20160831:1856,0
20160831:1956,0
20160831:2056,0
20160831:2156,0
20160831:2256,0
20160831:2356,0
20160901:0056,0
20160901:0156,0
20160901:0256,0
20160901:0356,0
20160901:0456,0
20160901:0556,23.46
20160901:0656,35.19
20160901:0756,411.57
20160901:0856,584.39
20160901:0956,661.36
20160901:1056,776.71
20160901:1156,786.56
20160901:1256,747.59
20160901:1356,644.98
20160901:1456,499.31
20160901:1556,217.49
20160901:1656,106.81
20160901:1756,19.06
20160901:1856,0
20160901:1956,0
20160901:2056,0
20160901:2156,0
20160901:2256,0
20160901:2356,0
20160902:0056,0
20160902:0156,0
20160902:0256,0
20160902:0356,0
20160902:0456,0
20160902:0556,16.8
20160902:0656,62.46
20160902:0756,76.98
20160902:0856,105.35
20160902:0956,127.29
20160902:1056,208.05
20160902:1156,203.89
20160902:1256,147.71
20160902:1356,59.73
20160902:1456,45.48
20160902:1556,46.61
20160902:1656,69.91
20160902:1756,3.55
20160902:1856,0
20160902:1956,0
20160902:2056,0
20160902:2156,0
20160902:2256,0
20160902:2356,0
20160903:0056,0
20160903:0156,0
20160903:0256,0
20160903:0356,0
20160903:0456,0
20160903:0556,18.81
20160903:0656,200.22
20160903:0756,199.39
20160903:0856,111.78
20160903:0956,336.68
20160903:1056,121.91
20160903:1156,141.98
20160903:1256,195.24
20160903:1356,95.96
20160903:1456,62
20160903:1556,38.15
20160903:1656,1.05
20160903:1756,17.64
20160903:1856,0
20160903:1956,0
20160903:2056,0
20160903:2156,0
20160903:2256,0
20160903:2356,0
20160904:0056,0
20160904:0156,0
20160904:0256,0
20160904:0356,0
20160904:0456,0
20160904:0556,0
20160904:0656,34.28
20160904:0756,99.95
20160904:0856,284.24
20160904:0956,387.31
20160904:1056,204.91
20160904:1156,210.35
20160904:1256,225.14
20160904:1356,190.3
20160904:1456,49.56
20160904:1556,52.83
20160904:1656,27.65
20160904:1756,14.41
20160904:1856,0
20160904:1956,0
20160904:2056,0
20160904:2156,0
20160904:2256,0
20160904:2356,0
20160905:0056,0
20160905:0156,0
20160905:0256,0
20160905:0356,0
20160905:0456,0
20160905:0556,10.37
20160905:0656,43.26
20160905:0756,104.22
20160905:0856,126.88
20160905:0956,138.51
20160905:1056,172.47
20160905:1156,149.03
20160905:1256,423.63
20160905:1356,154.94
20160905:1456,128.53
20160905:1556,112.79
20160905:1656,67.43
20160905:1756,13.7
20160905:1856,0
20160905:1956,0
20160905:2056,0
20160905:2156,0
20160905:2256,0
20160905:2356,0
20160906:0056,0
20160906:0156,0
20160906:0256,0
20160906:0356,0
20160906:0456,0
20160906:0556,13.37
20160906:0656,67.37
20160906:0756,71.4
20160906:0856,198.27
20160906:0956,115.04
20160906:1056,130.01
20160906:1156,135.98
20160906:1256,216.59
20160906:1356,263.48
20160906:1456,198.1
20160906:1556,128.31
20160906:1656,80.05
20160906:1756,13.95
20160906:1856,0
20160906:1956,0
20160906:2056,0
20160906:2156,0
20160906:2256,0
20160906:2356,0
20160907:0056,0
20160907:0156,0
20160907:0256,0
20160907:0356,0
20160907:0456,0
20160907:0556,6.58
20160907:0656,68.18
20160907:0756,224.08
20160907:0856,248.57
20160907:0956,671.46
20160907:1056,483.14
20160907:1156,161.21
20160907:1256,146.95
20160907:1356,184.93
20160907:1456,196.8
20160907:1556,287.55
20160907:1656,95.87
20160907:1756,11.9
20160907:1856,0
20160907:1956,0
20160907:2056,0
20160907:2156,0
20160907:2256,0
20160907:2356,0
20160908:0056,0
20160908:0156,0
20160908:0256,0
20160908:0356,0
20160908:0456,0
20160908:0556,10.9
20160908:0656,154.44
20160908:0756,409.52
20160908:0856,590.98
20160908:0956,722.46
20160908:1056,786.83
20160908:1156,587.98
20160908:1256,542.48
20160908:1356,647.93
20160908:1456,495.04
20160908:1556,299.96
20160908:1656,92.12
20160908:1756,11.21
20160908:1856,0
20160908:1956,0
20160908:2056,0
20160908:2156,0
20160908:2256,0
20160908:2356,0
20160909:0056,0
20160909:0156,0
20160909:0256,0
20160909:0356,0
20160909:0456,0
20160909:0556,9.92
20160909:0656,184.58
20160909:0756,399.11
20160909:0856,578.49
20160909:0956,551.99
20160909:1056,147.42
20160909:1156,298.11
20160909:1256,101.8
20160909:1356,61.28
20160909:1456,155.55
20160909:1556,123.55
20160909:1656,53.78
20160909:1756,4.46
20160909:1856,0
20160909:1956,0
20160909:2056,0
20160909:2156,0
20160909:2256,0
20160909:2356,0
20160910:0056,0
20160910:0156,0
20160910:0256,0
20160910:0356,0
20160910:0456,0
20160910:0556,0
20160910:0656,0
20160910:0756,27.95
20160910:0856,49.91
20160910:0956,56.15
20160910:1056,106.34
20160910:1156,100.29
20160910:1256,153.44
20160910:1356,108.31
20160910:1456,84.7
20160910:1556,58.35
20160910:1656,79.13
20160910:1756,1.44
20160910:1856,0
20160910:1956,0
20160910:2056,0
20160910:2156,0
20160910:2256,0
20160910:2356,0
20160911:0056,0
20160911:0156,0
20160911:0256,0
20160911:0356,0
20160911:0456,0
20160911:0556,8.94
20160911:0656,197.04
20160911:0756,415.85
20160911:0856,590.98
20160911:0956,710.27
20160911:1056,537.38
20160911:1156,788.68
20160911:1256,562.72
20160911:1356,646.04
20160911:1456,394.22
20160911:1556,296.92
20160911:1656,92.6
20160911:1756,8.12
20160911:1856,0
20160911:1956,0
20160911:2056,0
20160911:2156,0
20160911:2256,0
20160911:2356,0
20160912:0056,0
20160912:0156,0
20160912:0256,0
20160912:0356,0
20160912:0456,0
20160912:0556,15.61
20160912:0656,145.87
20160912:0756,369.46
20160912:0856,260.96
20160912:0956,623.22
20160912:1056,269.95
20160912:1156,317.41
20160912:1256,183.62
20160912:1356,479.4
20160912:1456,433.54
20160912:1556,3.17
20160912:1656,79.35
20160912:1756,5.4
20160912:1856,0
20160912:1956,0
20160912:2056,0
20160912:2156,0
20160912:2256,0
20160912:2356,0
20160913:0056,0
20160913:0156,0
20160913:0256,0
20160913:0356,0
20160913:0456,0
20160913:0556,3.75
20160913:0656,170.53
20160913:0756,373.92
20160913:0856,538.41
20160913:0956,649.65
20160913:1056,708.2
20160913:1156,654.06
20160913:1256,378.92
20160913:1356,580.19
20160913:1456,440.75
20160913:1556,222.7
20160913:1656,77.16
20160913:1756,4.92
20160913:1856,0
20160913:1956,0
20160913:2056,0
20160913:2156,0
20160913:2256,0
20160913:2356,0
20160914:0056,0
20160914:0156,0
20160914:0256,0
20160914:0356,0
20160914:0456,0
20160914:0556,1.17
20160914:0656,164.38
20160914:0756,371.57
20160914:0856,541.17
20160914:0956,658.65
20160914:1056,717.91
20160914:1156,726.07
20160914:1256,680.82
20160914:1356,590.12
20160914:1456,446.35
20160914:1556,244.67
20160914:1656,76.76
20160914:1756,4
20160914:1856,0
20160914:1956,0
20160914:2056,0
20160914:2156,0
20160914:2256,0
20160914:2356,0
20160915:0056,0
20160915:0156,0
20160915:0256,0
20160915:0356,0
20160915:0456,0
20160915:0556,0.63
20160915:0656,168.41
20160915:0756,131.4
20160915:0856,177.16
20160915:0956,560.1
20160915:1056,730.59
20160915:1156,737.78
20160915:1256,690.74
20160915:1356,588.66
20160915:1456,442.7
20160915:1556,165.51
20160915:1656,0
20160915:1756,0
20160915:1856,0
20160915:1956,0
20160915:2056,0
20160915:2156,0
20160915:2256,0
20160915:2356,0
20160916:0056,0
20160916:0156,0
20160916:0256,0
20160916:0356,0
20160916:0456,0
20160916:0556,0
20160916:0656,22.04
20160916:0756,100.24
20160916:0856,12.15
20160916:0956,64.64
20160916:1056,245.84
20160916:1156,142.76
20160916:1256,253.56
20160916:1356,293.19
20160916:1456,148.46
20160916:1556,53.31
20160916:1656,35.68
20160916:1756,1.04
20160916:1856,0
20160916:1956,0
20160916:2056,0
20160916:2156,0
20160916:2256,0
20160916:2356,0
20160917:0056,0
20160917:0156,0
20160917:0256,0
20160917:0356,0
20160917:0456,0
20160917:0556,0
20160917:0656,42.08
20160917:0756,42.58
20160917:0856,22.27
20160917:0956,115.91
20160917:1056,94.5
20160917:1156,100.48
20160917:1256,77.05
20160917:1356,257.59
20160917:1456,141.03
20160917:1556,170.25
20160917:1656,43.66
20160917:1756,1.08
20160917:1856,0
20160917:1956,0
20160917:2056,0
20160917:2156,0
20160917:2256,0
20160917:2356,0
20160918:0056,0
20160918:0156,0
20160918:0256,0
20160918:0356,0
20160918:0456,0
20160918:0556,0
20160918:0656,15.68
20160918:0756,67.12
20160918:0856,119.48
20160918:0956,438.95
20160918:1056,733.45
20160918:1156,740.73
20160918:1256,221.79
20160918:1356,139.46
20160918:1456,101.42
20160918:1556,64.36
20160918:1656,19.01
20160918:1756,0.49
20160918:1856,0
20160918:1956,0
20160918:2056,0
20160918:2156,0
20160918:2256,0
20160918:2356,0
20160919:0056,0
20160919:0156,0
20160919:0256,0
20160919:0356,0
20160919:0456,0
20160919:0556,0
20160919:0656,77.63
20160919:0756,55.41
20160919:0856,90.78
20160919:0956,128.64
20160919:1056,112.84
20160919:1156,129.43
20160919:1256,105.38
20160919:1356,71.92
20160919:1456,63.17
20160919:1556,2.21
20160919:1656,4.82
20160919:1756,0
20160919:1856,0
20160919:1956,0
20160919:2056,0
20160919:2156,0
20160919:2256,0
20160919:2356,0
20160920:0056,0
20160920:0156,0
20160920:0256,0
20160920:0356,0
20160920:0456,0
20160920:0556,0
20160920:0656,28.4
20160920:0756,96.13
20160920:0856,437.47
20160920:0956,534.49
20160920:1056,281.62
20160920:1156,286.96
20160920:1256,232.36
20160920:1356,165.83
20160920:1456,130.38
20160920:1556,76.01
20160920:1656,1.81
20160920:1756,0
20160920:1856,0
20160920:1956,0
20160920:2056,0
20160920:2156,0
20160920:2256,0
20160920:2356,0
20160921:0056,0
20160921:0156,0
20160921:0256,0
20160921:0356,0
20160921:0456,0
20160921:0556,0
20160921:0656,24.87
20160921:0756,105.13
20160921:0856,128.56
20160921:0956,216.27
20160921:1056,353.8
20160921:1156,209.51
20160921:1256,14.23
20160921:1356,93.13
20160921:1456,208.22
20160921:1556,12.95
20160921:1656,56.37
20160921:1756,0
20160921:1856,0
20160921:1956,0
20160921:2056,0
20160921:2156,0
20160921:2256,0
20160921:2356,0
20160922:0056,0
20160922:0156,0
20160922:0256,0
20160922:0356,0
20160922:0456,0
20160922:0556,0
20160922:0656,131.44
20160922:0756,99.97
20160922:0856,165.16
20160922:0956,112.73
20160922:1056,442.92
20160922:1156,555.32
20160922:1256,719.36
20160922:1356,619.95
20160922:1456,459.93
20160922:1556,257.56
20160922:1656,60.83
20160922:1756,0
20160922:1856,0
20160922:1956,0
20160922:2056,0
20160922:2156,0
20160922:2256,0
20160922:2356,0
20160923:0056,0
20160923:0156,0
20160923:0256,0
20160923:0356,0
20160923:0456,0
20160923:0556,0
20160923:0656,160.94
20160923:0756,352.37
20160923:0856,546.91
20160923:0956,688.51
20160923:1056,757.27
20160923:1156,767.3
20160923:1256,548.73
20160923:1356,476.94
20160923:1456,379.47
20160923:1556,228.68
20160923:1656,55.79
20160923:1756,0
20160923:1856,0
20160923:1956,0
20160923:2056,0
20160923:2156,0
20160923:2256,0
20160923:2356,0
20160924:0056,0
20160924:0156,0
20160924:0256,0
20160924:0356,0
20160924:0456,0
20160924:0556,0
20160924:0656,7.63
20160924:0756,159.09
20160924:0856,538.29
20160924:0956,678.92
20160924:1056,749.76
20160924:1156,771.25
20160924:1256,343.72
20160924:1356,202.69
20160924:1456,81.75
20160924:1556,70.68
20160924:1656,0
20160924:1756,0
20160924:1856,0
20160924:1956,0
20160924:2056,0
20160924:2156,0
20160924:2256,0
20160924:2356,0
20160925:0056,0
20160925:0156,0
20160925:0256,0
20160925:0356,0
20160925:0456,0
20160925:0556,0
20160925:0656,0
20160925:0756,295.44
20160925:0856,349.84
20160925:0956,219.2
20160925:1056,217.91
20160925:1156,671.54
20160925:1256,709.42
20160925:1356,427.77
20160925:1456,167.88
20160925:1556,225.91
20160925:1656,51
20160925:1756,0
20160925:1856,0
20160925:1956,0
20160925:2056,0
20160925:2156,0
20160925:2256,0
20160925:2356,0
20160926:0056,0
20160926:0156,0
20160926:0256,0
20160926:0356,0
20160926:0456,0
20160926:0556,0
20160926:0656,95.2
20160926:0756,42.71
20160926:0856,73.96
20160926:0956,132.38
20160926:1056,218.37
20160926:1156,115.28
20160926:1256,273.6
20160926:1356,114.06
20160926:1456,202.05
20160926:1556,231.85
20160926:1656,45.61
20160926:1756,0
20160926:1856,0
20160926:1956,0
20160926:2056,0
20160926:2156,0
20160926:2256,0
20160926:2356,0
20160927:0056,0
20160927:0156,0
20160927:0256,0
20160927:0356,0
20160927:0456,0
20160927:0556,0
20160927:0656,11.11
20160927:0756,17.42
20160927:0856,23.35
20160927:0956,92.98
20160927:1056,157.79
20160927:1156,156.21
20160927:1256,148.72
20160927:1356,148.71
20160927:1456,73.49
20160927:1556,35.42
20160927:1656,12.54
20160927:1756,0
20160927:1856,0
20160927:1956,0
20160927:2056,0
20160927:2156,0
20160927:2256,0
20160927:2356,0
20160928:0056,0
20160928:0156,0
20160928:0256,0
20160928:0356,0
20160928:0456,0
20160928:0556,0
20160928:0656,127.86
20160928:0756,306.38
20160928:0856,536.24
20160928:0956,509.14
20160928:1056,733.52
20160928:1156,385.31
20160928:1256,549.4
20160928:1356,569.55
20160928:1456,73.71
20160928:1556,51.29
20160928:1656,10.86
20160928:1756,0
20160928:1856,0
20160928:1956,0
20160928:2056,0
20160928:2156,0
20160928:2256,0
20160928:2356,0
20160929:0056,0
20160929:0156,0
20160929:0256,0
20160929:0356,0
20160929:0456,0
20160929:0556,0
20160929:0656,127.18
20160929:0756,1.89
20160929:0856,159.53
20160929:0956,568.78
20160929:1056,607.46
20160929:1156,584.3
20160929:1256,536.57
20160929:1356,213.84
20160929:1456,320.54
20160929:1556,97.58
20160929:1656,20.6
20160929:1756,0
20160929:1856,0
20160929:1956,0
20160929:2056,0
20160929:2156,0
20160929:2256,0
20160929:2356,0
20160930:0056,0
20160930:0156,0
20160930:0256,0
20160930:0356,0
20160930:0456,0
20160930:0556,0
20160930:0656,131.09
20160930:0756,364.33
20160930:0856,210.97
20160930:0956,300.33
20160930:1056,512.84
20160930:1156,584.37
20160930:1256,107.29
20160930:1356,506.64
20160930:1456,270.29
20160930:1556,187.7
20160930:1656,37.94
20160930:1756,0
20160930:1856,0
20160930:1956,0
20160930:2056,0
20160930:2156,0
20160930:2256,0
20160930:2356,0
20161001:0056,0
20161001:0156,0
20161001:0256,0
20161001:0356,0
20161001:0456,0
20161001:0556,0
20161001:0656,122.13
20161001:0756,9.28
20161001:0856,54.76
20161001:0956,112.6
20161001:1056,106.6
20161001:1156,704.72
20161001:1256,691.36
20161001:1356,419.18
20161001:1456,189.4
20161001:1556,0.75
20161001:1656,8.49
20161001:1756,0
20161001:1856,0
20161001:1956,0
20161001:2056,0
20161001:2156,0
20161001:2256,0
20161001:2356,0
20161002:0056,0
20161002:0156,0
20161002:0256,0
20161002:0356,0
20161002:0456,0
20161002:0556,0
20161002:0656,113.71
20161002:0756,352.81
20161002:0856,547.86
20161002:0956,682.18
20161002:1056,744.17
20161002:1156,743.22
20161002:1256,681.82
20161002:1356,446.47
20161002:1456,383.34
20161002:1556,205.02
20161002:1656,30.53
20161002:1756,0
20161002:1856,0
20161002:1956,0
20161002:2056,0
20161002:2156,0
20161002:2256,0
20161002:2356,0
20161003:0056,0
20161003:0156,0
20161003:0256,0
20161003:0356,0
20161003:0456,0
20161003:0556,0
20161003:0656,28.46
20161003:0756,302.45
20161003:0856,494.44
20161003:0956,669.99
20161003:1056,733.32
20161003:1156,736.24
20161003:1256,680.18
20161003:1356,572.5
20161003:1456,409.63
20161003:1556,206.32
20161003:1656,29.22
20161003:1756,0
20161003:1856,0
20161003:1956,0
20161003:2056,0
20161003:2156,0
20161003:2256,0
20161003:2356,0
20161004:0056,0
20161004:0156,0
20161004:0256,0
20161004:0356,0
20161004:0456,0
20161004:0556,0
20161004:0656,102.22
20161004:0756,220.75
20161004:0856,532.1
20161004:0956,667.93
20161004:1056,737.31
20161004:1156,744.1
20161004:1256,687.53
20161004:1356,568.47
20161004:1456,399.52
20161004:1556,195.21
20161004:1656,21.32
20161004:1756,0
20161004:1856,0
20161004:1956,0
20161004:2056,0
20161004:2156,0
20161004:2256,0
20161004:2356,0
20161005:0056,0
20161005:0156,0
20161005:0256,0
20161005:0356,0
20161005:0456,0
20161005:0556,0
20161005:0656,95.33
20161005:0756,341.89
20161005:0856,541.17
20161005:0956,679.88
20161005:1056,754.33
20161005:1156,759.55
20161005:1256,700.04
20161005:1356,584.09
20161005:1456,410.56
20161005:1556,199.72
20161005:1656,20.79
20161005:1756,0
20161005:1856,0
20161005:1956,0
20161005:2056,0
20161005:2156,0
20161005:2256,0
20161005:2356,0
20161006:0056,0
20161006:0156,0
20161006:0256,0
20161006:0356,0
20161006:0456,0
20161006:0556,0
20161006:0656,9.1
20161006:0756,105.19
20161006:0856,136.49
20161006:0956,651.95
20161006:1056,504.97
20161006:1156,469.37
20161006:1256,419.79
20161006:1356,50.54
20161006:1456,69.22
20161006:1556,0.28
20161006:1656,17.35
20161006:1756,0
20161006:1856,0
20161006:1956,0
20161006:2056,0
20161006:2156,0
20161006:2256,0
20161006:2356,0
20161007:0056,0
20161007:0156,0
20161007:0256,0
20161007:0356,0
20161007:0456,0
20161007:0556,0
20161007:0656,7.91
20161007:0756,26.4
20161007:0856,53.09
20161007:0956,67.05
20161007:1056,136.91
20161007:1156,110.76
20161007:1256,98.26
20161007:1356,93.36
20161007:1456,36.26
20161007:1556,22.4
20161007:1656,16.32
20161007:1756,0
20161007:1856,0
20161007:1956,0
20161007:2056,0
20161007:2156,0
20161007:2256,0
20161007:2356,0
20161008:0056,0
20161008:0156,0
20161008:0256,0
20161008:0356,0
20161008:0456,0
20161008:0556,0
20161008:0656,12.16
20161008:0756,68.08
20161008:0856,87.49
20161008:0956,223.51
20161008:1056,90.8
20161008:1156,44.63
20161008:1256,93.89
20161008:1356,182.32
20161008:1456,62.51
20161008:1556,29.49
20161008:1656,9.31
20161008:1756,0
20161008:1856,0
20161008:1956,0
20161008:2056,0
20161008:2156,0
20161008:2256,0
20161008:2356,0
20161009:0056,0
20161009:0156,0
20161009:0256,0
20161009:0356,0
20161009:0456,0
20161009:0556,0
20161009:0656,75.26
20161009:0756,320.73
20161009:0856,520.7
20161009:0956,658.82
20161009:1056,147.8
20161009:1156,342.82
20161009:1256,108.19
20161009:1356,119.33
20161009:1456,315.81
20161009:1556,5.66
20161009:1656,8.42
20161009:1756,0
20161009:1856,0
20161009:1956,0
20161009:2056,0
20161009:2156,0
20161009:2256,0
20161009:2356,0
20161010:0056,0
20161010:0156,0
20161010:0256,0
20161010:0356,0
20161010:0456,0
20161010:0556,0
20161010:0656,69.63
20161010:0756,320.31
20161010:0856,518.52
20161010:0956,652.39
20161010:1056,717.87
20161010:1156,722.7
20161010:1256,378.84
20161010:1356,521.65
20161010:1456,82.28
20161010:1556,141.72
20161010:1656,4.27
20161010:1756,0
20161010:1856,0
20161010:1956,0
20161010:2056,0
20161010:2156,0
20161010:2256,0
20161010:2356,0
20161011:0056,0
20161011:0156,0
20161011:0256,0
20161011:0356,0
20161011:0456,0
20161011:0556,0
20161011:0656,62.25
20161011:0756,246.97
20161011:0856,386.24
20161011:0956,617.68
20161011:1056,711.21
20161011:1156,714.46
20161011:1256,638.12
20161011:1356,536.07
20161011:1456,366.21
20161011:1556,162.35
20161011:1656,6.16
20161011:1756,0
20161011:1856,0
20161011:1956,0
20161011:2056,0
20161011:2156,0
20161011:2256,0
20161011:2356,0
20161012:0056,0
20161012:0156,0
20161012:0256,0
20161012:0356,0
20161012:0456,0
20161012:0556,0
20161012:0656,25.52
20161012:0756,86.82
20161012:0856,292.25
20161012:0956,638.71
20161012:1056,71.06
20161012:1156,104.32
20161012:1256,167.92
20161012:1356,189.22
20161012:1456,202.68
20161012:1556,157.4
20161012:1656,2.41
20161012:1756,0
20161012:1856,0
20161012:1956,0
20161012:2056,0
20161012:2156,0
20161012:2256,0
20161012:2356,0
20161013:0056,0
20161013:0156,0
20161013:0256,0
20161013:0356,0
20161013:0456,0
20161013:0556,0
20161013:0656,41.94
20161013:0756,28.94
20161013:0856,35.91
20161013:0956,570.13
20161013:1056,150.14
20161013:1156,73.56
20161013:1256,493.96
20161013:1356,467.25
20161013:1456,42.62
20161013:1556,73.8
20161013:1656,0
20161013:1756,0
20161013:1856,0
20161013:1956,0
20161013:2056,0
20161013:2156,0
20161013:2256,0
20161013:2356,0
20161014:0056,0
20161014:0156,0
20161014:0256,0
20161014:0356,0
20161014:0456,0
20161014:0556,0
20161014:0656,5.01
20161014:0756,78.57
20161014:0856,144.77
20161014:0956,168.77
20161014:1056,315.25
20161014:1156,216.06
20161014:1256,267.68
20161014:1356,105.05
20161014:1456,85.07
20161014:1556,121.95
20161014:1656,0
20161014:1756,0
20161014:1856,0
20161014:1956,0
20161014:2056,0
20161014:2156,0
20161014:2256,0
20161014:2356,0
20161015:0056,0
20161015:0156,0
20161015:0256,0
20161015:0356,0
20161015:0456,0
20161015:0556,0
20161015:0656,98.97
20161015:0756,60.99
20161015:0856,67.6
20161015:0956,478.49
20161015:1056,700.81
20161015:1156,705.66
20161015:1256,309.74
20161015:1356,270.11
20161015:1456,173.3
20161015:1556,74.23
20161015:1656,0
20161015:1756,0
20161015:1856,0
20161015:1956,0
20161015:2056,0
20161015:2156,0
20161015:2256,0
20161015:2356,0
20161016:0056,0
20161016:0156,0
20161016:0256,0
20161016:0356,0
20161016:0456,0
20161016:0556,0
20161016:0656,34.11
20161016:0756,121.71
20161016:0856,214.44
20161016:0956,341.26
20161016:1056,369.93
20161016:1156,318.72
20161016:1256,281.26
20161016:1356,254.49
20161016:1456,169.77
20161016:1556,73.97
20161016:1656,0
20161016:1756,0
20161016:1856,0
20161016:1956,0
20161016:2056,0
20161016:2156,0
20161016:2256,0
20161016:2356,0
20161017:0056,0
20161017:0156,0
20161017:0256,0
20161017:0356,0
20161017:0456,0
20161017:0556,0
20161017:0656,28.04
20161017:0756,152.88
20161017:0856,248.58
20161017:0956,371.51
20161017:1056,393.77
20161017:1156,333.95
20161017:1256,312.11
