,Power (kW)
1049,2.736246923516975
1050,2.522105859937386
1051,2.3317582478666394
1052,2.165204087304737
1053,2.093823732778207
1054,1.9748564752339905
1055,1.8558892176897746
1056,1.6655416056190282
1057,1.8320957661809312
1058,1.8558892176897746
1059,1.808302314672088
1060,1.808302314672088
1061,1.7845088631632446
1062,1.7845088631632446
1063,1.7845088631632446
1064,1.8320957661809312
1065,1.8796826691986177
1066,1.903476120707461
1067,2.070030281269364
1068,2.3079647963577963
1069,2.7838338265346616
1070,3.378670114255743
1071,4.259027820082944
1072,5.520080750051636
1073,6.852514034546859
1074,8.375294931112828
1075,9.017718121851596
1076,9.184272282413499
1077,9.279446088448871
1078,9.327032991466558
1079,9.374619894484246
1080,9.25565263694003
1081,8.922544315816223
1082,8.494262188657045
1083,8.422881834130514
1084,8.422881834130514
1085,8.375294931112828
1086,8.232534222059769
1087,8.042186609989022
1088,7.80425209490059
1089,7.399763419250254
1090,6.424231907387681
1091,4.972831365348242
1092,3.925919498959138
1093,3.5214308233088025
1094,3.3310832112380564
1095,3.1169421476584676
1096,2.9503879870965646
1097,2.736246923516975
1098,2.522105859937386
1099,2.3317582478666394
1100,2.165204087304737
1101,2.093823732778207
1102,1.9748564752339905
1103,1.8558892176897746
1104,1.6655416056190282
1105,1.8320957661809312
1106,1.8558892176897746
1107,1.808302314672088
1108,1.808302314672088
1109,1.7845088631632446
1110,1.7845088631632446
1111,1.7845088631632446
1112,1.8320957661809312
1113,1.8796826691986177
1114,1.903476120707461
1115,2.070030281269364
1116,2.3079647963577963
1117,2.7838338265346616
1118,3.378670114255743
1119,4.259027820082944
1120,5.520080750051636
1121,6.852514034546859
1122,8.375294931112828
1123,9.017718121851596
1124,9.184272282413499
1125,9.279446088448871
1126,9.327032991466558
1127,9.374619894484246
1128,9.25565263694003
1129,8.922544315816223
1130,8.494262188657045
1131,8.422881834130514
1132,8.422881834130514
1133,8.375294931112828
1134,8.232534222059769
1135,8.042186609989022
1136,7.80425209490059
1137,7.399763419250254
1138,6.424231907387681
1139,4.972831365348242
1140,3.925919498959138
1141,3.5214308233088025
1142,3.3310832112380564
1143,3.1169421476584676
1144,2.9503879870965646
1145,2.736246923516975
1146,2.522105859937386
1147,2.3317582478666394
1148,2.165204087304737
1149,2.093823732778207
1150,1.9748564752339905
1151,1.8558892176897746
1152,1.6655416056190282
1153,1.8320957661809312
1154,1.8558892176897746
1155,1.808302314672088
1156,1.808302314672088
1157,1.7845088631632446
1158,1.7845088631632446
1159,1.7845088631632446
1160,1.8320957661809312
1161,1.8796826691986177
1162,1.903476120707461
1163,2.070030281269364
1164,2.3079647963577963
1165,2.7838338265346616
1166,3.378670114255743
1167,4.259027820082944
1168,5.520080750051636
1169,6.852514034546859
1170,8.375294931112828
1171,9.017718121851596
1172,9.184272282413499
1173,9.279446088448871
1174,9.327032991466558
1175,9.374619894484246
1176,9.25565263694003
1177,8.922544315816223
1178,8.494262188657045
1179,8.422881834130514
1180,8.422881834130514
1181,8.375294931112828
1182,8.232534222059769
1183,8.042186609989022
1184,7.80425209490059
1185,7.399763419250254
1186,6.424231907387681
1187,4.972831365348242
1188,3.925919498959138
1189,3.5214308233088025
1190,3.3310832112380564
1191,3.1169421476584676
1192,2.9503879870965646
1193,2.736246923516975
1194,2.522105859937386
1195,2.3317582478666394
1196,2.165204087304737
1197,2.093823732778207
1198,1.9748564752339905
1199,1.8558892176897746
1200,1.6655416056190282
1201,1.8320957661809312
1202,1.8558892176897746
1203,1.808302314672088
1204,1.808302314672088
1205,1.7845088631632446
1206,1.7845088631632446
1207,1.7845088631632446
1208,1.8320957661809312
1209,1.8796826691986177
1210,1.903476120707461
1211,2.070030281269364
1212,2.3079647963577963
1213,2.7838338265346616
1214,3.378670114255743
1215,4.259027820082944
1216,5.520080750051636
1217,6.852514034546859
1218,8.375294931112828
1219,9.017718121851596
1220,9.184272282413499
1221,9.279446088448871
1222,9.327032991466558
1223,9.374619894484246
1224,9.25565263694003
1225,8.922544315816223
1226,8.494262188657045
1227,8.422881834130514
1228,8.422881834130514
1229,8.375294931112828
1230,8.232534222059769
1231,8.042186609989022
1232,7.80425209490059
1233,7.399763419250254
1234,6.424231907387681
1235,4.972831365348242
1236,3.925919498959138
1237,3.5214308233088025
1238,3.3310832112380564
1239,3.1169421476584676
1240,2.9503879870965646
1241,2.736246923516975
1242,2.522105859937386
1243,2.3317582478666394
1244,2.165204087304737
1245,2.093823732778207
1246,1.9748564752339905
1247,1.8558892176897746
1248,1.6893350571278716
1249,1.8320957661809312
1250,1.8558892176897746
1251,1.808302314672088
1252,1.7845088631632446
1253,1.7845088631632446
1254,1.7845088631632446
1255,1.7607154116544013
1256,1.808302314672088
1257,1.808302314672088
1258,1.808302314672088
1259,1.8558892176897746
1260,1.9510630237251474
1261,2.070030281269364
1262,2.3317582478666394
1263,2.6886600204992885
1264,3.259702856711527
1265,4.068680208012197
1266,5.424906944016263
1267,6.019743231737345
1268,6.162503940790405
1269,6.210090843808091
1270,6.233884295316935
1271,6.186297392299248
1272,5.734221813631226
1273,5.377320040998577
1274,4.972831365348242
1275,4.7824837532774955
1276,4.639723044224436
1277,4.568342689697906
1278,4.496962335171376
1279,4.425581980644847
1280,4.2828212715917875
1281,4.092473659521041
1282,3.7593653383972354
1283,3.093148696149624
1284,2.8552141810611915
1285,2.736246923516975
1286,2.6410731174816022
1287,2.4983124084285424
1288,2.4031386023931693
1289,2.355551699375483
1290,2.3079647963577963
1291,2.2365844418312664
1292,2.11761718428705
1293,2.0462368297605207
1294,1.9510630237251474
1295,1.9510630237251474
1296,1.736921960145558
1297,1.8796826691986177
1298,1.8796826691986177
1299,1.808302314672088
1300,1.7607154116544013
1301,1.736921960145558
1302,1.736921960145558
1303,1.7131285086367147
1304,1.7131285086367147
1305,1.6893350571278716
1306,1.6655416056190282
1307,1.6893350571278716
1308,1.7607154116544013
1309,1.808302314672088
1310,1.8796826691986177
1311,1.9272695722163042
1312,1.998649926742834
