Settlement Date,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
18/06/2016,33,48.41757,48.41757,128.9445
18/06/2016,34,27.69083,27.69083,-112.4963
18/06/2016,35,27.45,27.45,-462.6677
18/06/2016,36,27.7882,27.7882,-388.8223
18/06/2016,37,27.8,27.8,-415.2271
18/06/2016,38,28.55,28.55,-37.5999
18/06/2016,39,46.03979,46.03979,50.402
18/06/2016,40,55,55,140.7142
18/06/2016,41,55,55,122.3451
18/06/2016,42,55,55,42.3738
18/06/2016,43,55,55,113.2916
18/06/2016,44,55,55,9.4889
18/06/2016,45,61,61,133.2522
18/06/2016,46,28.36613,28.36613,-169.632
18/06/2016,47,56,56,82.8887
18/06/2016,48,27.81712,27.81712,-191.1293
19/06/2016,1,27.736,27.736,-189.4612
19/06/2016,2,25.18517,25.18517,-243.7717
19/06/2016,3,26.62038,26.62038,-157.8784
19/06/2016,4,44.75505,44.75505,90.8124
19/06/2016,5,40,40,76.8632
19/06/2016,6,40,40,85.1732
19/06/2016,7,44.1,44.1,247.6328
19/06/2016,8,43.74001,43.74001,188.8531
19/06/2016,9,44.19,44.19,167.6271
19/06/2016,10,44.01474,44.01474,101.449
19/06/2016,11,43.9,43.9,66.9417
19/06/2016,12,43.9,43.9,47.8278
19/06/2016,13,43.9,43.9,70.2706
19/06/2016,14,22.43155,22.43155,-67.8106
19/06/2016,15,16.05365,16.05365,-424.332
19/06/2016,16,26,26,-256.065
19/06/2016,17,26.26337,26.26337,-177.7389
19/06/2016,18,24.78074,24.78074,-291.0017
19/06/2016,19,27.82,27.82,-347.4788
19/06/2016,20,27.28061,27.28061,-434.0619
19/06/2016,21,27.25,27.25,-405.243
19/06/2016,22,27.82,27.82,-299.725
19/06/2016,23,27.82,27.82,-405.2203
19/06/2016,24,27.82,27.82,-429.5517
19/06/2016,25,27.31144,27.31144,-487.1517
19/06/2016,26,27.26016,27.26016,-387.5577
19/06/2016,27,27.25,27.25,-407.1703
19/06/2016,28,23.25,23.25,-354.0229
19/06/2016,29,24.67534,24.67534,-228.5082
19/06/2016,30,23.25,23.25,-168.745
19/06/2016,31,23.5,23.5,-104.7963
19/06/2016,32,44.95859,44.95859,73.4167
19/06/2016,33,57.43091,57.43091,332.2168
19/06/2016,34,51.28207,51.28207,289.5052
19/06/2016,35,28.12928,28.12928,-54.8457
19/06/2016,36,47.56328,47.56328,65.1081
19/06/2016,37,49,49,26.0023
19/06/2016,38,26.26,26.26,-13.4749
19/06/2016,39,26.25,26.25,-274.8973
19/06/2016,40,26,26,-313.7978
19/06/2016,41,24.04963,24.04963,-287.9639
19/06/2016,42,23.25,23.25,-237.5941
19/06/2016,43,45.13243,45.13243,182.2951
19/06/2016,44,44.55,44.55,87.154
19/06/2016,45,24.14701,24.14701,-187.3753
19/06/2016,46,-12.81861,-12.81861,-460.3164
19/06/2016,47,20.58273,20.58273,-151.3439
19/06/2016,48,12.5,12.5,-354.7609
20/06/2016,1,21.14008,21.14008,-105.003
20/06/2016,2,44.2,44.2,3.1747
20/06/2016,3,34.18836,34.18836,-26.7408
20/06/2016,4,17.24552,17.24552,-207.522
20/06/2016,5,12.5,12.5,-344.0916
20/06/2016,6,11.75952,11.75952,-495.4356
20/06/2016,7,12.5,12.5,-340.3644
20/06/2016,8,16.62248,16.62248,-207.1149
20/06/2016,9,18.07915,18.07915,-181.3969
20/06/2016,10,20.80657,20.80657,-109.3237
20/06/2016,11,43.99,43.99,4.9406
20/06/2016,12,43.99,43.99,62.493
20/06/2016,13,52,52,513.7687
20/06/2016,14,56,56,650.6944
20/06/2016,15,102.73096,102.73096,699.3388
20/06/2016,16,104.20094,104.20094,609.4374
20/06/2016,17,99.96962,99.96962,414.1608
20/06/2016,18,65.6366,65.6366,58.0873
20/06/2016,19,140,140,429.1274
20/06/2016,20,141.11374,141.11374,573.2907
20/06/2016,21,140,140,547.6274
20/06/2016,22,75.0393,75.0393,128.4244
20/06/2016,23,73.56583,73.56583,90.9702
20/06/2016,24,28.55713,28.55713,-123.4093
20/06/2016,25,27.3303,27.3303,-189.0311
20/06/2016,26,26.94132,26.94132,-448.4115
20/06/2016,27,26.94,26.94,-774.8314
20/06/2016,28,26.58913,26.58913,-891.4678
20/06/2016,29,26.95355,26.95355,-829.9114
20/06/2016,30,25.98727,25.98727,-994.583
20/06/2016,31,24.84978,24.84978,-1081.395
20/06/2016,32,24.74089,24.74089,-1142.4023
20/06/2016,33,26.95,26.95,-795.1739
20/06/2016,34,27,27,-542.5507
20/06/2016,35,27.26,27.26,-455.9223
20/06/2016,36,27.26,27.26,-356.7889
20/06/2016,37,28.47064,28.47064,-118.543
20/06/2016,38,28.46,28.46,-185.9471
20/06/2016,39,29,29,-1.8021
20/06/2016,40,28.46,28.46,-213.6635
20/06/2016,41,28.38303,28.38303,-154.0541
20/06/2016,42,28.06,28.06,-152.6127
20/06/2016,43,27.3115,27.3115,-321.4544
20/06/2016,44,27,27,-409.1005
20/06/2016,45,42.27321,42.27321,31.9961
20/06/2016,46,49,49,103.8614
20/06/2016,47,49,49,48.1477
20/06/2016,48,27.3,27.3,-108.4109
21/06/2016,1,27.29706,27.29706,-235.8356
21/06/2016,2,27.3,27.3,-208.7468
21/06/2016,3,27.5,27.5,-27.287
21/06/2016,4,46.66444,46.66444,50.6529
21/06/2016,5,41.94141,41.94141,31.3732
21/06/2016,6,43.98,43.98,104.6684
21/06/2016,7,64.70936,64.70936,75.2686
21/06/2016,8,70.65141,70.65141,100.6834
21/06/2016,9,27.3434,27.3434,-61.5834
21/06/2016,10,27.31821,27.31821,-108.3001
21/06/2016,11,27.40649,27.40649,-70.7968
21/06/2016,12,27.3041,27.3041,-113.9724
21/06/2016,13,27.3,27.3,-137.1427
21/06/2016,14,26.98473,26.98473,-231.597
21/06/2016,15,22.26127,22.26127,-473.1538
21/06/2016,16,27.05272,27.05272,-351.4771
21/06/2016,17,27.80247,27.80247,-209.471
21/06/2016,18,27.56,27.56,-399.3643
21/06/2016,19,27.4,27.4,-551.8467
21/06/2016,20,27.65399,27.65399,-507.2694
21/06/2016,21,27.4,27.4,-645.5255
21/06/2016,22,27.4,27.4,-562.0822
21/06/2016,23,27.4,27.4,-185.2372
21/06/2016,24,27.4,27.4,-118.9355
21/06/2016,25,27.087,27.087,-158.6346
21/06/2016,26,27.31115,27.31115,-290.8474
21/06/2016,27,26.86727,26.86727,-506.4438
21/06/2016,28,25.92041,25.92041,-589.9656
21/06/2016,29,22.49389,22.49389,-582.6995
21/06/2016,30,26.27787,26.27787,-541.5307
21/06/2016,31,25.5,25.5,-614.7682
21/06/2016,32,26.75444,26.75444,-604.0845
21/06/2016,33,24.87315,24.87315,-636.3467
21/06/2016,34,27.21445,27.21445,-660.4702
21/06/2016,35,27.73319,27.73319,-476.9552
21/06/2016,36,27.86,27.86,-445.6391
21/06/2016,37,27.87197,27.87197,-347.2292
21/06/2016,38,27.86438,27.86438,-302.7824
21/06/2016,39,27.83269,27.83269,-185.5248
21/06/2016,40,28.05,28.05,-216.955
21/06/2016,41,28.05543,28.05543,-199.0026
21/06/2016,42,28.05,28.05,-48.2856
21/06/2016,43,28.05752,28.05752,-30.3201
21/06/2016,44,44,44,53.4289
21/06/2016,45,41.95,41.95,1.207
21/06/2016,46,27.39465,27.39465,-191.8193
21/06/2016,47,27.8,27.8,-32.7328
21/06/2016,48,27.8,27.8,-56.2545
22/06/2016,1,27.73383,27.73383,-84.1935
22/06/2016,2,25.56,25.56,-109.9877
22/06/2016,3,24.27884,24.27884,-230.8989
22/06/2016,4,22.1,22.1,-328.6157
22/06/2016,5,20,20,-405.784
22/06/2016,6,20.01322,20.01322,-306.1712
22/06/2016,7,20,20,-303.8206
22/06/2016,8,20,20,-304.1752
22/06/2016,9,20.01843,20.01843,-261.668
22/06/2016,10,17.18924,17.18924,-422.9346
22/06/2016,11,18.27949,18.27949,-291.4653
22/06/2016,12,19.39443,19.39443,-294.5538
22/06/2016,13,20.22841,20.22841,-355.7517
22/06/2016,14,22.23809,22.23809,-308.6623
22/06/2016,15,10,10,-385.3709
22/06/2016,16,10,10,-368.0694
22/06/2016,17,27.25,27.25,-415.2472
22/06/2016,18,27.95072,27.95072,-348.2736
22/06/2016,19,28.0554,28.0554,-314.7083
22/06/2016,20,28.3,28.3,-368.6501
22/06/2016,21,28.56,28.56,-217.1018
22/06/2016,22,28.89476,28.89476,-136.0322
22/06/2016,23,66.79974,66.79974,25.4983
22/06/2016,24,61.06317,61.06317,14.0046
22/06/2016,25,69.28134,69.28134,18.8684
22/06/2016,26,28.66,28.66,-76.5167
22/06/2016,27,89,89,201.9081
22/06/2016,28,72.58761,72.58761,68.3043
22/06/2016,29,95,95,86.2863
22/06/2016,30,85,85,2.3283
22/06/2016,31,28.66,28.66,-189.7187
22/06/2016,32,85,85,37.3246
22/06/2016,33,59.44396,59.44396,7.3114
22/06/2016,34,70.47045,70.47045,110.1273
22/06/2016,35,28.76,28.76,-72.2638
22/06/2016,36,27.90079,27.90079,-61.3348
22/06/2016,37,67.5,67.5,23.8936
22/06/2016,38,64.4,64.4,-17.0171
22/06/2016,39,90.07787,90.07787,104.7884
22/06/2016,40,92.29154,92.29154,205.715
22/06/2016,41,67.5,67.5,32.2536
22/06/2016,42,69.01663,69.01663,54.4832
22/06/2016,43,30.75199,30.75199,-8.2054
22/06/2016,44,28.21416,28.21416,-247.3647
22/06/2016,45,28.19046,28.19046,-107.2034
22/06/2016,46,44.55,44.55,37.2208
22/06/2016,47,71.27604,71.27604,210.9786
22/06/2016,48,55,55,49.4819
23/06/2016,1,28.14412,28.14412,-37.8031
23/06/2016,2,28.02,28.02,-21.6729
23/06/2016,3,27.2,27.2,-32.2326
23/06/2016,4,27.2,27.2,-34.5406
23/06/2016,5,27.2,27.2,-17.6546
23/06/2016,6,32.72,32.72,14.7318
23/06/2016,7,31.93,31.93,68.0533
23/06/2016,8,54.98,54.98,63.7419
23/06/2016,9,54.98,54.98,110.0026
23/06/2016,10,39.61571,39.61571,54.6688
23/06/2016,11,39.79,39.79,227.7077
23/06/2016,12,39.7,39.7,90.1399
23/06/2016,13,27.9734,27.9734,-22.9125
23/06/2016,14,27.2188,27.2188,-165.933
23/06/2016,15,26.61435,26.61435,-533.7324
23/06/2016,16,27.16449,27.16449,-839.1561
23/06/2016,17,27.20278,27.20278,-553.8126
23/06/2016,18,27.429,27.429,-575.5393
23/06/2016,19,27.2802,27.2802,-512.8801
23/06/2016,20,29.02262,29.02262,-93.3246
23/06/2016,21,29.36869,29.36869,-44.5063
23/06/2016,22,27.2315,27.2315,-236.3962
23/06/2016,23,27.2,27.2,-537.7097
23/06/2016,24,27.3,27.3,-537.8246
23/06/2016,25,29.01,29.01,-284.2408
23/06/2016,26,29.15,29.15,-207.3559
23/06/2016,27,36.46,36.46,-42.2454
23/06/2016,28,36.44,36.44,-32.6436
23/06/2016,29,105.97001,105.97001,168.1377
23/06/2016,30,105,105,244.4021
23/06/2016,31,81.48976,81.48976,88.6489
23/06/2016,32,108.11004,108.11004,307.506
23/06/2016,33,108.6206,108.6206,160.1804
23/06/2016,34,109,109,302.1636
23/06/2016,35,151.62467,151.62467,598.8486
23/06/2016,36,135.41046,135.41046,634.6042
23/06/2016,37,156.10039,156.10039,663.4788
23/06/2016,38,139.11388,139.11388,578.0652
23/06/2016,39,80,80,15.6964
23/06/2016,40,29.15193,29.15193,-303.7149
23/06/2016,41,29.31197,29.31197,-115.1321
23/06/2016,42,28.56,28.56,-201.5537
23/06/2016,43,25.02904,25.02904,-282.3353
23/06/2016,44,25.0071,25.0071,-482.1589
23/06/2016,45,27.55,27.55,-454.102
23/06/2016,46,26.40629,26.40629,-587.3282
23/06/2016,47,28.66533,28.66533,-121.8954
23/06/2016,48,27.56326,27.56326,-128.6811
24/06/2016,1,27.30733,27.30733,-170.8848
24/06/2016,2,27.25,27.25,-194.3984
24/06/2016,3,27.25,27.25,-107.0931
24/06/2016,4,27.25,27.25,-119.9549
24/06/2016,5,27.25,27.25,-114.301
24/06/2016,6,26.05795,26.05795,-137.4094
24/06/2016,7,26,26,-147.154
24/06/2016,8,42.44966,42.44966,24.0666
24/06/2016,9,44.85908,44.85908,78.8877
24/06/2016,10,27.25,27.25,-62.2162
24/06/2016,11,52.93341,52.93341,95.3359
24/06/2016,12,60,60,82.3583
24/06/2016,13,72,72,128.9947
24/06/2016,14,26.82316,26.82316,-219.5341
24/06/2016,15,24.5,24.5,-474.9919
24/06/2016,16,27.01357,27.01357,-342.5486
24/06/2016,17,26.6,26.6,-465.0878
24/06/2016,18,26.6,26.6,-504.8256
24/06/2016,19,26.6,26.6,-294.6897
24/06/2016,20,26.6,26.6,-261.9569
24/06/2016,21,28.38521,28.38521,-403.9583
24/06/2016,22,27.53776,27.53776,-398.0427
24/06/2016,23,28.63286,28.63286,-165.036
24/06/2016,24,28.11,28.11,-252.0471
24/06/2016,25,28.11,28.11,-192.935
24/06/2016,26,29.25,29.25,-16.0385
24/06/2016,27,27.31,27.31,-100.6086
24/06/2016,28,27.25,27.25,-139.5835
24/06/2016,29,26.59516,26.59516,-255.3745
24/06/2016,30,27.14434,27.14434,-388.4526
24/06/2016,31,27.19246,27.19246,-533.8028
24/06/2016,32,27.13613,27.13613,-507.7984
24/06/2016,33,27.20295,27.20295,-341.0181
24/06/2016,34,26.96962,26.96962,-172.4802
24/06/2016,35,26.81416,26.81416,-181.9888
24/06/2016,36,26.47723,26.47723,-295.2958
24/06/2016,37,27.1007,27.1007,-340.4019
24/06/2016,38,27.15097,27.15097,-298.0482
24/06/2016,39,28.02601,28.02601,-170.5864
24/06/2016,40,28.1,28.1,-122.786
24/06/2016,41,47.91928,47.91928,84.0336
24/06/2016,42,28.10524,28.10524,-59.6427
24/06/2016,43,28.09442,28.09442,-163.8027
24/06/2016,44,28.11,28.11,-85.4884
24/06/2016,45,28.11,28.11,-90.8807
24/06/2016,46,27.56,27.56,-262.3275
24/06/2016,47,45.9768,45.9768,51.4733
24/06/2016,48,44,44,27.0186
25/06/2016,1,28.11,28.11,-86.4581
25/06/2016,2,28.11,28.11,-85.8481
25/06/2016,3,27.95,27.95,-6.6437
25/06/2016,4,42.89,42.89,51.3756
25/06/2016,5,48.78828,48.78828,39.5392
25/06/2016,6,30.93,30.93,.225
25/06/2016,7,28.35168,28.35168,-44.2314
25/06/2016,8,27.95,27.95,-87.285
25/06/2016,9,27.95,27.95,-105.2456
25/06/2016,10,27.95,27.95,-144.7334
25/06/2016,11,27.95,27.95,-75.0721
25/06/2016,12,27.95,27.95,-66.2242
25/06/2016,13,42.89,42.89,5.5217
25/06/2016,14,28.50889,28.50889,-73.2181
25/06/2016,15,22.3104,22.3104,-484.2765
25/06/2016,16,22.3104,22.3104,-484.2519
25/06/2016,17,26,26,-449.9891
25/06/2016,18,27.95,27.95,-302.3582
25/06/2016,19,27.95,27.95,-454.3024
25/06/2016,20,28.01236,28.01236,-211.2827
25/06/2016,21,28.05,28.05,-175.626
25/06/2016,22,28.15,28.15,-173.1076
25/06/2016,23,28.60968,28.60968,-33.5133
25/06/2016,24,28.4371,28.4371,-79.3416
25/06/2016,25,28.12605,28.12605,-111.1556
25/06/2016,26,28.12414,28.12414,-52.4919
25/06/2016,27,28.19938,28.19938,-18.7001
25/06/2016,28,28.079,28.079,-108.4083
25/06/2016,29,27.54042,27.54042,-181.767
25/06/2016,30,28.05,28.05,-189.9283
25/06/2016,31,27.94802,27.94802,-194.2822
25/06/2016,32,27.61385,27.61385,-306.4946
25/06/2016,33,28.16446,28.16446,-19.5848
25/06/2016,34,28.2,28.2,-21.7919
25/06/2016,35,28.21,28.21,-197.283
25/06/2016,36,28.25,28.25,-30.843
25/06/2016,37,69.12084,69.12084,44.6763
25/06/2016,38,28.29881,28.29881,-34.1058
25/06/2016,39,62.63779,62.63779,51.8611
25/06/2016,40,28.29367,28.29367,-51.8833
25/06/2016,41,28.28659,28.28659,-47.0262
25/06/2016,42,28.32204,28.32204,-57.3804
25/06/2016,43,58,58,152.8891
25/06/2016,44,58,58,105.0417
25/06/2016,45,28.31978,28.31978,-102.793
25/06/2016,46,17.4803,17.4803,-297.7482
25/06/2016,47,69.99,69.99,53.8413
25/06/2016,48,35.08,35.08,99.0604
26/06/2016,1,69.99,69.99,268.3147
26/06/2016,2,47.73104,47.73104,106.2863
26/06/2016,3,60.85434,60.85434,152.5864
26/06/2016,4,74.87282,74.87282,279.0422
26/06/2016,5,30.86,30.86,205.4055
26/06/2016,6,30.28,30.28,89.7751
26/06/2016,7,40,40,102.8938
26/06/2016,8,27.48431,27.48431,-60.412
26/06/2016,9,27.1745,27.1745,-48.9804
26/06/2016,10,27.38015,27.38015,-58.5653
26/06/2016,11,27.04071,27.04071,-42.8914
26/06/2016,12,44.5,44.5,4.57
26/06/2016,13,43.17944,43.17944,15.9023
26/06/2016,14,69.99,69.99,157.7282
26/06/2016,15,26.00282,26.00282,-335.733
26/06/2016,16,26.14126,26.14126,-404.4644
26/06/2016,17,26.97,26.97,-355.6294
26/06/2016,18,27.00412,27.00412,-266.5702
26/06/2016,19,27.1,27.1,-287.4841
26/06/2016,20,28.18656,28.18656,-115.8445
26/06/2016,21,28.21,28.21,-146.9037
26/06/2016,22,40,40,.4321
26/06/2016,23,28.29258,28.29258,-8.0376
26/06/2016,24,28.28915,28.28915,-70.3919
26/06/2016,25,28.28741,28.28741,-128.6468
26/06/2016,26,28.15428,28.15428,-326.5863
26/06/2016,27,24.859,24.859,-477.8118
26/06/2016,28,25.80106,25.80106,-557.4374
26/06/2016,29,28.23567,28.23567,-360.8249
26/06/2016,30,47.89,47.89,36.9103
26/06/2016,31,79.10164,79.10164,289.013
26/06/2016,32,61.89168,61.89168,280.2732
26/06/2016,33,125.18788,125.18788,386.334
26/06/2016,34,160,160,526.4822
26/06/2016,35,150,150,534.6097
26/06/2016,36,146.44834,146.44834,454.9083
26/06/2016,37,145.6677,145.6677,337.2193
26/06/2016,38,71.90873,71.90873,52.9359
26/06/2016,39,58.93654,58.93654,31.1536
26/06/2016,40,28.35733,28.35733,-157.4876
26/06/2016,41,28.35,28.35,-394.842
26/06/2016,42,28.35,28.35,-542.9084
26/06/2016,43,27.3,27.3,-491.2879
26/06/2016,44,27.39081,27.39081,-325.3653
26/06/2016,45,2.92734,2.92734,-327.8523
26/06/2016,46,-12.30125,-12.30125,-565.5078
26/06/2016,47,34.13,34.13,74.7149
26/06/2016,48,48.98,48.98,58.117
27/06/2016,1,44.44,44.44,153.7808
27/06/2016,2,42.1866,42.1866,63.8017
27/06/2016,3,42.44646,42.44646,165.0786
27/06/2016,4,42.14,42.14,194.3361
27/06/2016,5,40.18242,40.18242,242.0444
27/06/2016,6,17.71,17.71,-38.7141
27/06/2016,7,17.71,17.71,-119.141
27/06/2016,8,40.3188,40.3188,146.805
27/06/2016,9,50.71938,50.71938,289.9288
27/06/2016,10,42.9545,42.9545,239.2115
27/06/2016,11,69.77653,69.77653,334.35
27/06/2016,12,45.50312,45.50312,95.1482
27/06/2016,13,75,75,527.8453
27/06/2016,14,77,77,511.7705
27/06/2016,15,27.42005,27.42005,-132.2357
27/06/2016,16,26.68659,26.68659,-191.2765
27/06/2016,17,23.47263,23.47263,-409.3161
27/06/2016,18,25.63785,25.63785,-419.0629
27/06/2016,19,25.44938,25.44938,-463.7966
27/06/2016,20,26.36902,26.36902,-454.7415
27/06/2016,21,26.11643,26.11643,-628.4125
27/06/2016,22,26.88982,26.88982,-583.9729
27/06/2016,23,28.18691,28.18691,-209.932
27/06/2016,24,28,28,-216.3473
27/06/2016,25,27.24372,27.24372,-488.6006
27/06/2016,26,27.33907,27.33907,-489.8671
27/06/2016,27,28.36393,28.36393,-428.8145
27/06/2016,28,27.9324,27.9324,-340.2593
27/06/2016,29,25.96057,25.96057,-384.3247
27/06/2016,30,26.50373,26.50373,-387.5291
27/06/2016,31,25.42773,25.42773,-639.64
27/06/2016,32,26.33333,26.33333,-571.0022
27/06/2016,33,28,28,-597.5663
27/06/2016,34,28.55865,28.55865,-695.9418
27/06/2016,35,28.56,28.56,-575.164
27/06/2016,36,28.422,28.422,-557.9583
27/06/2016,37,28.56,28.56,-564.1731
27/06/2016,38,28.57816,28.57816,-436.7912
27/06/2016,39,49.79434,49.79434,86.3752
27/06/2016,40,57.23427,57.23427,173.7379
27/06/2016,41,89.49746,89.49746,159.0219
27/06/2016,42,113,113,254.5698
27/06/2016,43,51.21776,51.21776,103.373
27/06/2016,44,51,51,33.4206
27/06/2016,45,51,51,66.1855
27/06/2016,46,28.68,28.68,-124.8744
27/06/2016,47,28.72638,28.72638,-49.8316
27/06/2016,48,27.3,27.3,-439.7552
28/06/2016,1,27.3,27.3,-438.6143
28/06/2016,2,27.3,27.3,-563.2925
28/06/2016,3,27.09416,27.09416,-366.3178
28/06/2016,4,27.2,27.2,-313.2535
28/06/2016,5,27.2,27.2,-180.4527
28/06/2016,6,27.47344,27.47344,-21.3811
28/06/2016,7,27.2,27.2,-152.0017
28/06/2016,8,26.98733,26.98733,-130.9434
28/06/2016,9,26.70722,26.70722,-180.2778
28/06/2016,10,27.01104,27.01104,-210.8739
28/06/2016,11,27.43292,27.43292,-19.1139
28/06/2016,12,27.4,27.4,-122.7334
28/06/2016,13,27.4,27.4,-231.1364
28/06/2016,14,28.68,28.68,-78.3868
28/06/2016,15,28.52124,28.52124,-235.896
28/06/2016,16,28.58,28.58,-379.3161
28/06/2016,17,28.48874,28.48874,-328.3533
28/06/2016,18,27.21,27.21,-511.9003
28/06/2016,19,27.5,27.5,-638.4161
28/06/2016,20,27.5,27.5,-664.2431
28/06/2016,21,27.14405,27.14405,-694.0571
28/06/2016,22,27.20184,27.20184,-703.9414
28/06/2016,23,26.88,26.88,-443.9687
28/06/2016,24,28.15,28.15,-321.5332
28/06/2016,25,28.15,28.15,-318.8952
28/06/2016,26,28.15,28.15,-312.3126
28/06/2016,27,28.15,28.15,-241.8068
28/06/2016,28,27.90112,27.90112,-154.9684
28/06/2016,29,28.33555,28.33555,-129.2907
28/06/2016,30,28.15,28.15,-199.104
28/06/2016,31,28.11871,28.11871,-311.8264
28/06/2016,32,28.15,28.15,-174.7218
28/06/2016,33,28.15,28.15,-245.3346
28/06/2016,34,29.15,29.15,-34.0953
28/06/2016,35,97.299,97.299,57.3902
28/06/2016,36,139.62,139.62,156.1339
28/06/2016,37,139.62,139.62,71.6979
28/06/2016,38,28.15,28.15,-320.7916
28/06/2016,39,28.15,28.15,-238.1751
28/06/2016,40,28.65397,28.65397,-157.1277
28/06/2016,41,28.78068,28.78068,-161.7417
28/06/2016,42,28.96621,28.96621,-89.7414
28/06/2016,43,67,67,26.5886
28/06/2016,44,28.8209,28.8209,-85.806
28/06/2016,45,28.96,28.96,-316.2694
28/06/2016,46,28.23,28.23,-229.5367
28/06/2016,47,28.23,28.23,-80.3019
28/06/2016,48,28.23,28.23,-94.1108
29/06/2016,1,27.74588,27.74588,-175.0955
29/06/2016,2,27.75738,27.75738,-173.9067
29/06/2016,3,27.39739,27.39739,-86.0318
29/06/2016,4,27.4,27.4,-36.3444
29/06/2016,5,31.68,31.68,28.1985
29/06/2016,6,31.39,31.39,27.266
29/06/2016,7,27.35,27.35,-24.0474
29/06/2016,8,27.38,27.38,-98.9178
29/06/2016,9,26.60297,26.60297,-115.58
29/06/2016,10,26.16,26.16,-301.4857
29/06/2016,11,27.3,27.3,-149.4827
29/06/2016,12,27.3,27.3,-211.732
29/06/2016,13,27.4,27.4,-102.7995
29/06/2016,14,82.5,82.5,247.9712
29/06/2016,15,110,110,190.9463
29/06/2016,16,64.10826,64.10826,61.8468
29/06/2016,17,68.99213,68.99213,17.4083
29/06/2016,18,72.20933,72.20933,67.4468
29/06/2016,19,70.22034,70.22034,37.1083
29/06/2016,20,28.44619,28.44619,-84.244
29/06/2016,21,28.19456,28.19456,-262.1459
29/06/2016,22,28.21551,28.21551,-247.1595
29/06/2016,23,79,79,68.5497
29/06/2016,24,79,79,113.9887
29/06/2016,25,79,79,107.637
29/06/2016,26,96.70063,96.70063,143.6418
29/06/2016,27,79,79,4.6335
29/06/2016,28,28.22,28.22,-222.9165
29/06/2016,29,28.40514,28.40514,-224.9391
29/06/2016,30,27.68175,27.68175,-454.09
29/06/2016,31,27.56154,27.56154,-527.9019
29/06/2016,32,27.7,27.7,-540.388
29/06/2016,33,28.12398,28.12398,-469.3569
29/06/2016,34,29.11,29.11,-28.9004
29/06/2016,35,28.78683,28.78683,-68.8784
29/06/2016,36,28.79004,28.79004,-48.7858
29/06/2016,37,28.50262,28.50262,-58.9488
29/06/2016,38,28.22,28.22,-280.4076
29/06/2016,39,28.77253,28.77253,-65.8544
29/06/2016,40,28.32,28.32,-108.25
29/06/2016,41,28.61116,28.61116,-62.3168
29/06/2016,42,29,29,-8.9907
29/06/2016,43,54.04717,54.04717,119.2721
29/06/2016,44,48.82034,48.82034,44.0299
29/06/2016,45,28.1,28.1,-179.1386
29/06/2016,46,27.32189,27.32189,-385.7762
29/06/2016,47,28.22,28.22,-64.7249
29/06/2016,48,28.22,28.22,-218.0797
30/06/2016,1,27.79,27.79,-280.5786
30/06/2016,2,27.79,27.79,-125.4376
30/06/2016,3,27.75,27.75,-89.7135
30/06/2016,4,27.34,27.34,-130.8746
30/06/2016,5,27.36773,27.36773,-46.4846
30/06/2016,6,27.3,27.3,-148.8292
30/06/2016,7,27.3,27.3,-160.9571
30/06/2016,8,27.39,27.39,-134.3662
30/06/2016,9,27.32124,27.32124,-104.3456
30/06/2016,10,27.09962,27.09962,-88.0751
30/06/2016,11,42.1726,42.1726,9.0387
30/06/2016,12,47.95,47.95,93.2131
30/06/2016,13,69.99,69.99,92.9848
30/06/2016,14,78.36014,78.36014,248.532
30/06/2016,15,28.15,28.15,-64.9879
30/06/2016,16,83.89,83.89,11.4166
30/06/2016,17,78.07888,78.07888,104.8461
30/06/2016,18,27.80844,27.80844,-156.8392
30/06/2016,19,28.22858,28.22858,-150.3872
30/06/2016,20,27.85755,27.85755,-501.2789
30/06/2016,21,28.10358,28.10358,-505.8415
30/06/2016,22,27.60362,27.60362,-435.6457
30/06/2016,23,28.34061,28.34061,-161.835
30/06/2016,24,26.66899,26.66899,-313.416
30/06/2016,25,27.95228,27.95228,-235.9878
30/06/2016,26,28.25506,28.25506,-291.042
30/06/2016,27,28.3631,28.3631,-335.5862
30/06/2016,28,28.4,28.4,-423.711
30/06/2016,29,28.38,28.38,-492.4225
30/06/2016,30,28.38,28.38,-450.752
30/06/2016,31,28.35207,28.35207,-567.378
30/06/2016,32,28.05116,28.05116,-554.6536
30/06/2016,33,28.15,28.15,-365.4234
30/06/2016,34,28.48454,28.48454,-239.9999
30/06/2016,35,28.44435,28.44435,-193.1576
30/06/2016,36,28.43025,28.43025,-226.175
30/06/2016,37,28.46746,28.46746,-116.4416
30/06/2016,38,28.4885,28.4885,-118.7916
30/06/2016,39,28.8,28.8,-38.5666
30/06/2016,40,67,67,267.6998
30/06/2016,41,66.28476,66.28476,299.8115
30/06/2016,42,65.81749,65.81749,241.2705
30/06/2016,43,58,58,161.7215
30/06/2016,44,28.56,28.56,-77.4966
30/06/2016,45,28.44,28.44,-173.4257
30/06/2016,46,28.44,28.44,-285.7273
30/06/2016,47,39,39,54.6902
30/06/2016,48,28.42226,28.42226,-41.8496
01/07/2016,1,28.3369,28.3369,-66.3997
01/07/2016,2,28.16,28.16,-311.4404
01/07/2016,3,27.35,27.35,-393.9242
01/07/2016,4,27.3,27.3,-361.554
01/07/2016,5,27.1,27.1,-243.7866
01/07/2016,6,28.32694,28.32694,-68.5573
01/07/2016,7,47.5,47.5,158.3704
01/07/2016,8,47.5,47.5,198.5357
